service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
1262471,20110711,20111002,1,1,1,1,1,0,0
1262470,20110711,20111002,1,1,1,1,1,0,0
1262472,20110711,20111002,1,1,1,1,1,0,0
1228495,20110404,20110710,0,0,0,0,0,0,1
1228494,20110404,20110710,0,0,0,0,0,0,1
1228497,20110404,20110710,0,0,0,0,0,0,1
1228496,20110404,20110710,0,0,0,0,0,0,1
1228491,20110404,20110710,0,0,0,0,0,0,1
1228490,20110404,20110710,0,0,0,0,0,0,1
1228493,20110404,20110710,0,0,0,0,0,0,1
1228492,20110404,20110710,0,0,0,0,0,0,1
1258816,20110711,20111002,1,1,1,1,1,0,0
1258817,20110711,20111002,1,1,1,1,1,0,0
1258814,20110711,20111002,1,1,1,1,1,0,0
1258815,20110711,20111002,1,1,1,1,1,0,0
1228499,20110404,20110710,0,0,0,0,0,0,1
1228498,20110404,20110710,0,0,0,0,0,0,1
1258810,20110711,20111002,1,1,1,1,1,0,0
1258811,20110711,20111002,1,1,1,1,1,0,0
1232897,20110404,20110710,0,0,0,0,0,0,1
1263045,20110711,20111002,1,1,1,1,1,0,0
1258447,20110711,20111002,0,0,0,0,0,0,1
1258446,20110711,20111002,0,0,0,0,0,0,1
1288779,20110711,20111002,0,0,0,0,0,1,0
1262286,20110711,20111002,0,0,0,0,0,0,1
1234170,20110404,20110710,1,1,1,1,1,0,0
1263044,20110711,20111002,1,1,1,1,1,0,0
1228341,20110404,20110710,0,0,0,0,0,1,0
1262708,20110711,20111002,0,0,0,0,0,1,0
1256633,20110711,20111002,1,1,1,1,1,0,0
1234656,20110404,20110710,1,1,1,1,1,0,0
1234657,20110404,20110710,1,1,1,1,1,0,0
1234654,20110404,20110710,1,1,1,1,1,0,0
1234655,20110404,20110710,1,1,1,1,1,0,0
1234652,20110404,20110710,1,1,1,1,1,0,0
1234653,20110404,20110710,1,1,1,1,1,0,0
1234650,20110404,20110710,1,1,1,1,1,0,0
1234651,20110404,20110710,1,1,1,1,1,0,0
1234658,20110404,20110710,1,1,1,1,1,0,0
1234659,20110404,20110710,1,1,1,1,1,0,0
1261874,20110711,20111002,1,1,1,1,1,0,0
1261875,20110711,20111002,1,1,1,1,1,0,0
1261876,20110711,20111002,1,1,1,1,1,0,0
1259768,20110711,20111002,0,0,0,0,0,0,1
1261870,20110711,20111002,1,1,1,1,1,0,0
1261871,20110711,20111002,1,1,1,1,1,0,0
1261872,20110711,20111002,1,1,1,1,1,0,0
1261873,20110711,20111002,1,1,1,1,1,0,0
1261878,20110711,20111002,1,1,1,1,1,0,0
1261879,20110711,20111002,1,1,1,1,1,0,0
1260630,20110711,20111002,0,0,0,0,0,1,0
1263042,20110711,20111002,1,1,1,1,1,0,0
1259763,20110711,20111002,0,0,0,0,0,0,1
1257769,20110711,20111002,1,1,1,1,1,0,0
1257768,20110711,20111002,1,1,1,1,1,0,0
1259090,20110711,20111002,1,1,1,1,1,0,0
1257765,20110711,20111002,1,1,1,1,1,0,0
1257767,20110711,20111002,1,1,1,1,1,0,0
1257766,20110711,20111002,1,1,1,1,1,0,0
1257761,20110711,20111002,1,1,1,1,1,0,0
1257760,20110711,20111002,1,1,1,1,1,0,0
1257763,20110711,20111002,1,1,1,1,1,0,0
1262285,20110711,20111002,0,0,0,0,0,0,1
1234032,20110404,20110710,1,1,1,1,1,0,0
1234033,20110404,20110710,1,1,1,1,1,0,0
1234030,20110404,20110710,0,0,0,0,0,0,1
1234031,20110404,20110710,0,0,0,0,0,0,1
1234036,20110404,20110710,1,1,1,1,1,0,0
1234037,20110404,20110710,1,1,1,1,1,0,0
1234034,20110404,20110710,1,1,1,1,1,0,0
1227648,20110404,20110710,0,0,0,0,0,1,0
1259767,20110711,20111002,0,0,0,0,0,0,1
1234038,20110404,20110710,1,1,1,1,1,0,0
1234039,20110404,20110710,1,1,1,1,1,0,0
1230508,20110404,20110710,0,0,0,0,0,0,1
1228342,20110404,20110710,0,0,0,0,0,1,0
1257201,20110711,20111002,0,0,0,0,0,1,0
1230509,20110404,20110710,0,0,0,0,0,0,1
1259097,20110711,20111002,1,1,1,1,1,0,0
1260298,20110711,20111002,1,1,1,1,1,0,0
1258049,20110711,20111002,0,0,0,0,0,0,1
1259096,20110711,20111002,1,1,1,1,1,0,0
1231056,20110404,20110710,1,1,1,1,1,0,0
1257216,20110711,20111002,0,0,0,0,0,1,0
1263040,20110711,20111002,1,1,1,1,1,0,0
1258045,20110711,20111002,0,0,0,0,0,0,1
1258044,20110711,20111002,0,0,0,0,0,0,1
1231059,20110404,20110710,1,1,1,1,1,0,0
1231058,20110404,20110710,1,1,1,1,1,0,0
1256539,20110711,20111002,0,0,0,0,0,1,0
1262919,20110711,20111002,1,1,1,1,1,0,0
1230506,20110404,20110710,0,0,0,0,0,0,1
1256538,20110711,20111002,0,0,0,0,0,1,0
1259587,20110711,20111002,0,0,0,0,0,0,1
1230507,20110404,20110710,0,0,0,0,0,0,1
1233385,20110404,20110710,0,0,0,0,0,1,0
1233384,20110404,20110710,0,0,0,0,0,1,0
1233387,20110404,20110710,0,0,0,0,0,1,0
1233386,20110404,20110710,0,0,0,0,0,1,0
1233381,20110404,20110710,0,0,0,0,0,1,0
1233380,20110404,20110710,0,0,0,0,0,1,0
1233383,20110404,20110710,0,0,0,0,0,1,0
1233382,20110404,20110710,0,0,0,0,0,1,0
1259688,20110711,20111002,1,1,1,1,1,0,0
1259689,20110711,20111002,1,1,1,1,1,0,0
1258042,20110711,20111002,0,0,0,0,0,0,1
1233389,20110404,20110710,0,0,0,0,0,1,0
1233388,20110404,20110710,0,0,0,0,0,1,0
1232382,20110404,20110710,0,0,0,0,0,1,0
1232383,20110404,20110710,0,0,0,0,0,1,0
1232380,20110404,20110710,0,0,0,0,0,1,0
1232381,20110404,20110710,0,0,0,0,0,1,0
1232386,20110404,20110710,0,0,0,0,0,1,0
1232387,20110404,20110710,0,0,0,0,0,1,0
1232384,20110404,20110710,0,0,0,0,0,1,0
1232385,20110404,20110710,0,0,0,0,0,1,0
1260482,20110711,20111002,0,0,0,0,0,0,1
1232388,20110404,20110710,0,0,0,0,0,1,0
1232389,20110404,20110710,0,0,0,0,0,1,0
1288824,20110711,20111002,1,1,1,1,1,0,0
1256328,20110711,20111002,0,0,0,0,0,1,0
1256820,20110711,20111002,1,1,1,1,1,0,0
1256329,20110711,20111002,0,0,0,0,0,1,0
1256531,20110711,20111002,0,0,0,0,0,1,0
1289018,20110711,20111002,0,0,0,0,0,0,1
1260481,20110711,20111002,0,0,0,0,0,0,1
1289019,20110711,20111002,0,0,0,0,0,0,1
1289548,20110711,20111002,0,0,0,0,0,0,1
1258074,20110711,20111002,0,0,0,0,0,0,1
1288825,20110711,20111002,1,1,1,1,1,0,0
1289549,20110711,20111002,0,0,0,0,0,0,1
1233561,20110404,20110710,1,1,1,1,1,0,0
1233560,20110404,20110710,1,1,1,1,1,0,0
1233563,20110404,20110710,1,1,1,1,1,0,0
1233562,20110404,20110710,1,1,1,1,1,0,0
1233565,20110404,20110710,1,1,1,1,1,0,0
1233564,20110404,20110710,1,1,1,1,1,0,0
1233567,20110404,20110710,1,1,1,1,1,0,0
1233566,20110404,20110710,1,1,1,1,1,0,0
1233569,20110404,20110710,1,1,1,1,1,0,0
1233568,20110404,20110710,1,1,1,1,1,0,0
1232896,20110404,20110710,0,0,0,0,0,0,1
1289016,20110711,20111002,0,0,0,0,0,0,1
1261418,20110711,20111002,0,0,0,0,0,0,1
1261419,20110711,20111002,0,0,0,0,0,0,1
1289545,20110711,20111002,0,0,0,0,0,0,1
1232168,20110404,20110710,0,0,0,0,0,0,1
1232169,20110404,20110710,0,0,0,0,0,0,1
1232166,20110404,20110710,0,0,0,0,0,0,1
1232167,20110404,20110710,0,0,0,0,0,0,1
1232164,20110404,20110710,0,0,0,0,0,0,1
1232165,20110404,20110710,0,0,0,0,0,0,1
1232162,20110404,20110710,0,0,0,0,0,0,1
1232163,20110404,20110710,0,0,0,0,0,0,1
1232160,20110404,20110710,0,0,0,0,0,1,0
1232161,20110404,20110710,0,0,0,0,0,1,0
1257800,20110711,20111002,1,1,1,1,1,0,0
1256324,20110711,20111002,0,0,0,0,0,1,0
1257801,20110711,20111002,1,1,1,1,1,0,0
1289013,20110711,20111002,0,0,0,0,0,0,1
1257802,20110711,20111002,1,1,1,1,1,0,0
1259024,20110711,20111002,1,1,1,1,1,0,0
1259025,20110711,20111002,1,1,1,1,1,0,0
1264167,20110711,20111002,0,0,0,0,0,0,1
1257803,20110711,20111002,1,1,1,1,1,0,0
1259020,20110711,20111002,1,1,1,1,1,0,0
1259021,20110711,20111002,1,1,1,1,1,0,0
1264163,20110711,20111002,0,0,0,0,0,0,1
1264162,20110711,20111002,0,0,0,0,0,0,1
1258317,20110711,20111002,1,1,1,1,1,0,0
1257804,20110711,20111002,1,1,1,1,1,0,0
1264169,20110711,20111002,0,0,0,0,0,0,1
1264168,20110711,20111002,0,0,0,0,0,0,1
1257805,20110711,20111002,1,1,1,1,1,0,0
1256770,20110711,20111002,1,1,1,1,1,0,0
1227679,20110404,20110710,0,0,0,0,0,1,0
1257806,20110711,20111002,1,1,1,1,1,0,0
1257807,20110711,20111002,1,1,1,1,1,0,0
1263041,20110711,20111002,1,1,1,1,1,0,0
1258316,20110711,20111002,1,1,1,1,1,0,0
1260938,20110711,20111002,0,0,0,0,0,0,1
1260939,20110711,20111002,0,0,0,0,0,0,1
1264710,20110711,20111002,1,1,1,1,1,0,0
1260932,20110711,20111002,0,0,0,0,0,0,1
1260933,20110711,20111002,0,0,0,0,0,0,1
1260930,20110711,20111002,0,0,0,0,0,0,1
1260931,20110711,20111002,0,0,0,0,0,0,1
1260936,20110711,20111002,0,0,0,0,0,0,1
1260937,20110711,20111002,0,0,0,0,0,0,1
1260934,20110711,20111002,0,0,0,0,0,0,1
1260935,20110711,20111002,0,0,0,0,0,0,1
1288821,20110711,20111002,1,1,1,1,1,0,0
1258311,20110711,20111002,1,1,1,1,1,0,0
1230193,20110404,20110710,1,1,1,1,1,0,0
1262389,20110711,20111002,0,0,0,0,0,0,1
1229694,20110404,20110710,0,0,0,0,0,1,0
1229695,20110404,20110710,0,0,0,0,0,0,1
1229696,20110404,20110710,0,0,0,0,0,0,1
1229697,20110404,20110710,0,0,0,0,0,0,1
1229690,20110404,20110710,0,0,0,0,0,1,0
1229691,20110404,20110710,0,0,0,0,0,1,0
1229692,20110404,20110710,0,0,0,0,0,1,0
1229693,20110404,20110710,0,0,0,0,0,1,0
1229698,20110404,20110710,0,0,0,0,0,0,1
1229699,20110404,20110710,0,0,0,0,0,0,1
1227591,20110404,20110710,1,1,1,1,1,0,0
1227590,20110404,20110710,1,1,1,1,1,0,0
1227593,20110404,20110710,1,1,1,1,1,0,0
1227592,20110404,20110710,1,1,1,1,1,0,0
1227595,20110404,20110710,1,1,1,1,1,0,0
1227594,20110404,20110710,1,1,1,1,1,0,0
1227849,20110404,20110710,1,1,1,1,1,0,0
1227596,20110404,20110710,1,1,1,1,1,0,0
1227599,20110404,20110710,1,1,1,1,1,0,0
1227846,20110404,20110710,1,1,1,1,1,0,0
1227845,20110404,20110710,1,1,1,1,1,0,0
1227844,20110404,20110710,1,1,1,1,1,0,0
1227843,20110404,20110710,1,1,1,1,1,0,0
1227842,20110404,20110710,1,1,1,1,1,0,0
1227841,20110404,20110710,1,1,1,1,1,0,0
1227840,20110404,20110710,1,1,1,1,1,0,0
1262383,20110711,20111002,0,0,0,0,0,0,1
1231129,20110404,20110710,0,0,0,0,0,1,0
1231128,20110404,20110710,0,0,0,0,0,1,0
1257217,20110711,20111002,0,0,0,0,0,1,0
1262382,20110711,20111002,0,0,0,0,0,0,1
1231123,20110404,20110710,0,0,0,0,0,1,0
1231122,20110404,20110710,0,0,0,0,0,1,0
1231121,20110404,20110710,0,0,0,0,0,1,0
1231120,20110404,20110710,0,0,0,0,0,1,0
1231127,20110404,20110710,0,0,0,0,0,1,0
1231126,20110404,20110710,0,0,0,0,0,1,0
1231125,20110404,20110710,0,0,0,0,0,1,0
1231124,20110404,20110710,0,0,0,0,0,1,0
1230836,20110404,20110710,0,0,0,0,0,0,1
1230837,20110404,20110710,0,0,0,0,0,0,1
1230834,20110404,20110710,0,0,0,0,0,0,1
1230835,20110404,20110710,0,0,0,0,0,0,1
1230832,20110404,20110710,0,0,0,0,0,0,1
1230833,20110404,20110710,0,0,0,0,0,0,1
1230830,20110404,20110710,0,0,0,0,0,0,1
1230831,20110404,20110710,0,0,0,0,0,0,1
1259046,20110711,20111002,0,0,0,0,0,1,0
1230838,20110404,20110710,0,0,0,0,0,0,1
1230839,20110404,20110710,0,0,0,0,0,0,1
1257218,20110711,20111002,0,0,0,0,0,1,0
1261731,20110711,20111002,1,1,1,1,1,0,0
1258312,20110711,20111002,1,1,1,1,1,0,0
1262160,20110711,20111002,0,0,0,0,0,1,0
1261757,20110711,20111002,1,1,1,1,1,0,0
1261208,20110711,20111002,0,0,0,0,0,0,1
1261759,20110711,20111002,0,0,0,0,0,1,0
1261758,20110711,20111002,1,1,1,1,1,0,0
1261730,20110711,20111002,1,1,1,1,1,0,0
1261205,20110711,20111002,0,0,0,0,0,0,1
1260294,20110711,20111002,1,1,1,1,1,0,0
1261204,20110711,20111002,0,0,0,0,0,0,1
1259044,20110711,20111002,0,0,0,0,0,1,0
1261203,20110711,20111002,0,0,0,0,0,0,1
1260701,20110711,20111002,0,0,0,0,0,0,1
1261202,20110711,20111002,0,0,0,0,0,0,1
1261877,20110711,20111002,1,1,1,1,1,0,0
1261201,20110711,20111002,0,0,0,0,0,0,1
1261737,20110711,20111002,1,1,1,1,1,0,0
1261200,20110711,20111002,0,0,0,0,0,0,1
1232193,20110404,20110710,0,0,0,0,0,0,1
1264166,20110711,20111002,0,0,0,0,0,0,1
1259045,20110711,20111002,0,0,0,0,0,1,0
1232192,20110404,20110710,0,0,0,0,0,0,1
1260700,20110711,20111002,0,0,0,0,0,0,1
1259364,20110711,20111002,1,1,1,1,1,0,0
1261736,20110711,20111002,1,1,1,1,1,0,0
1264161,20110711,20111002,0,0,0,0,0,0,1
1260399,20110711,20111002,1,1,1,1,1,0,0
1260703,20110711,20111002,0,0,0,0,0,0,1
1288828,20110711,20111002,1,1,1,1,1,0,0
1232199,20110404,20110710,0,0,0,0,0,0,1
1264693,20110711,20111002,0,0,0,0,0,1,0
1232198,20110404,20110710,0,0,0,0,0,0,1
1264434,20110711,20111002,0,0,0,0,0,0,1
1256788,20110711,20111002,1,1,1,1,1,0,0
1256789,20110711,20111002,1,1,1,1,1,0,0
1256784,20110711,20111002,1,1,1,1,1,0,0
1264697,20110711,20111002,0,0,0,0,0,1,0
1256786,20110711,20111002,1,1,1,1,1,0,0
1256787,20110711,20111002,1,1,1,1,1,0,0
1256780,20110711,20111002,1,1,1,1,1,0,0
1256781,20110711,20111002,1,1,1,1,1,0,0
1256782,20110711,20111002,1,1,1,1,1,0,0
1256783,20110711,20111002,1,1,1,1,1,0,0
1264068,20110711,20111002,0,0,0,0,0,0,1
1261682,20110711,20111002,1,1,1,1,1,0,0
1262398,20110711,20111002,0,0,0,0,0,0,1
1262399,20110711,20111002,0,0,0,0,0,0,1
1235248,20110404,20110710,0,0,0,0,0,0,1
1235249,20110404,20110710,0,0,0,0,0,0,1
1235246,20110404,20110710,0,0,0,0,0,0,1
1235247,20110404,20110710,0,0,0,0,0,0,1
1235244,20110404,20110710,0,0,0,0,0,0,1
1235245,20110404,20110710,0,0,0,0,0,0,1
1235242,20110404,20110710,0,0,0,0,0,0,1
1235243,20110404,20110710,0,0,0,0,0,0,1
1235240,20110404,20110710,0,0,0,0,0,0,1
1235241,20110404,20110710,0,0,0,0,0,0,1
1260730,20110711,20111002,1,1,1,1,1,0,0
1260731,20110711,20111002,1,1,1,1,1,0,0
1260732,20110711,20111002,1,1,1,1,1,0,0
1264698,20110711,20111002,0,0,0,0,0,1,0
1260734,20110711,20111002,1,1,1,1,1,0,0
1260735,20110711,20111002,1,1,1,1,1,0,0
1288679,20110711,20111002,0,0,0,0,0,1,0
1260737,20110711,20111002,1,1,1,1,1,0,0
1260738,20110711,20111002,1,1,1,1,1,0,0
1260739,20110711,20111002,1,1,1,1,1,0,0
1233716,20110404,20110710,1,1,1,1,1,0,0
1233717,20110404,20110710,1,1,1,1,1,0,0
1264422,20110711,20111002,0,0,0,0,0,0,1
1233715,20110404,20110710,1,1,1,1,1,0,0
1233712,20110404,20110710,1,1,1,1,1,0,0
1233713,20110404,20110710,1,1,1,1,1,0,0
1233710,20110404,20110710,1,1,1,1,1,0,0
1233711,20110404,20110710,1,1,1,1,1,0,0
1264428,20110711,20111002,0,0,0,0,0,0,1
1264429,20110711,20111002,0,0,0,0,0,0,1
1258115,20110711,20111002,1,1,1,1,1,0,0
1264062,20110711,20111002,0,0,0,0,0,0,1
1233718,20110404,20110710,1,1,1,1,1,0,0
1233719,20110404,20110710,1,1,1,1,1,0,0
1262642,20110711,20111002,1,1,1,1,1,0,0
1262220,20110711,20111002,1,1,1,1,1,0,0
1262640,20110711,20111002,1,1,1,1,1,0,0
1262951,20110711,20111002,1,1,1,1,1,0,0
1262646,20110711,20111002,1,1,1,1,1,0,0
1262647,20110711,20111002,1,1,1,1,1,0,0
1262644,20110711,20111002,1,1,1,1,1,0,0
1262221,20110711,20111002,1,1,1,1,1,0,0
1262648,20110711,20111002,1,1,1,1,1,0,0
1234035,20110404,20110710,1,1,1,1,1,0,0
1262222,20110711,20111002,1,1,1,1,1,0,0
1262223,20110711,20111002,1,1,1,1,1,0,0
1264066,20110711,20111002,0,0,0,0,0,0,1
1262224,20110711,20111002,1,1,1,1,1,0,0
1262225,20110711,20111002,1,1,1,1,1,0,0
1262226,20110711,20111002,1,1,1,1,1,0,0
1262659,20110711,20111002,1,1,1,1,1,0,0
1262227,20110711,20111002,1,1,1,1,1,0,0
1262658,20110711,20111002,1,1,1,1,1,0,0
1259239,20110711,20111002,0,0,0,0,0,1,0
1259238,20110711,20111002,0,0,0,0,0,1,0
1264398,20110711,20111002,0,0,0,0,0,0,1
1264399,20110711,20111002,0,0,0,0,0,0,1
1261580,20110711,20111002,0,0,0,0,0,1,0
1264392,20110711,20111002,0,0,0,0,0,0,1
1259230,20110711,20111002,1,1,1,1,1,0,0
1259233,20110711,20111002,0,0,0,0,0,1,0
1259232,20110711,20111002,1,1,1,1,1,0,0
1264396,20110711,20111002,0,0,0,0,0,0,1
1264397,20110711,20111002,0,0,0,0,0,0,1
1264394,20110711,20111002,0,0,0,0,0,0,1
1259236,20110711,20111002,0,0,0,0,0,1,0
1229504,20110404,20110710,0,0,0,0,0,0,1
1229505,20110404,20110710,0,0,0,0,0,0,1
1229506,20110404,20110710,0,0,0,0,0,0,1
1229507,20110404,20110710,0,0,0,0,0,0,1
1229500,20110404,20110710,0,0,0,0,0,0,1
1229501,20110404,20110710,0,0,0,0,0,0,1
1229502,20110404,20110710,0,0,0,0,0,0,1
1229503,20110404,20110710,0,0,0,0,0,0,1
1229508,20110404,20110710,0,0,0,0,0,0,1
1229509,20110404,20110710,0,0,0,0,0,0,1
1258029,20110711,20111002,0,0,0,0,0,0,1
1228114,20110404,20110710,1,1,1,1,1,0,0
1228115,20110404,20110710,1,1,1,1,1,0,0
1228116,20110404,20110710,1,1,1,1,1,0,0
1228117,20110404,20110710,1,1,1,1,1,0,0
1228110,20110404,20110710,0,0,0,0,0,0,1
1228111,20110404,20110710,1,1,1,1,1,0,0
1228112,20110404,20110710,1,1,1,1,1,0,0
1228113,20110404,20110710,1,1,1,1,1,0,0
1228118,20110404,20110710,1,1,1,1,1,0,0
1228119,20110404,20110710,1,1,1,1,1,0,0
1288942,20110711,20111002,1,1,1,1,1,0,0
1261069,20110711,20111002,1,1,1,1,1,0,0
1261068,20110711,20111002,1,1,1,1,1,0,0
1261067,20110711,20111002,1,1,1,1,1,0,0
1261066,20110711,20111002,1,1,1,1,1,0,0
1261065,20110711,20111002,1,1,1,1,1,0,0
1261064,20110711,20111002,1,1,1,1,1,0,0
1261063,20110711,20111002,1,1,1,1,1,0,0
1261062,20110711,20111002,1,1,1,1,1,0,0
1261061,20110711,20111002,1,1,1,1,1,0,0
1261060,20110711,20111002,1,1,1,1,1,0,0
1229449,20110404,20110710,0,0,0,0,0,1,0
1229448,20110404,20110710,0,0,0,0,0,1,0
1257950,20110711,20111002,0,0,0,0,0,1,0
1257951,20110711,20111002,0,0,0,0,0,1,0
1257956,20110711,20111002,0,0,0,0,0,1,0
1257957,20110711,20111002,0,0,0,0,0,1,0
1257954,20110711,20111002,0,0,0,0,0,1,0
1257955,20110711,20111002,0,0,0,0,0,1,0
1229441,20110404,20110710,0,0,0,0,0,1,0
1229440,20110404,20110710,0,0,0,0,0,1,0
1229443,20110404,20110710,0,0,0,0,0,1,0
1229442,20110404,20110710,0,0,0,0,0,1,0
1229445,20110404,20110710,0,0,0,0,0,1,0
1229444,20110404,20110710,0,0,0,0,0,1,0
1229447,20110404,20110710,0,0,0,0,0,1,0
1229446,20110404,20110710,0,0,0,0,0,1,0
1258118,20110711,20111002,1,1,1,1,1,0,0
1260541,20110711,20111002,1,1,1,1,1,0,0
1257188,20110711,20111002,0,0,0,0,0,1,0
1261599,20110711,20111002,0,0,0,0,0,1,0
1261133,20110711,20111002,0,0,0,0,0,1,0
1258017,20110711,20111002,0,0,0,0,0,0,1
1233972,20110404,20110710,0,0,0,0,0,1,0
1233973,20110404,20110710,0,0,0,0,0,1,0
1233970,20110404,20110710,0,0,0,0,0,1,0
1233971,20110404,20110710,0,0,0,0,0,1,0
1233976,20110404,20110710,0,0,0,0,0,1,0
1233977,20110404,20110710,0,0,0,0,0,0,1
1233974,20110404,20110710,0,0,0,0,0,1,0
1233975,20110404,20110710,0,0,0,0,0,1,0
1233978,20110404,20110710,0,0,0,0,0,0,1
1233979,20110404,20110710,0,0,0,0,0,0,1
1229993,20110404,20110710,0,0,0,0,0,1,0
1229992,20110404,20110710,0,0,0,0,0,1,0
1229991,20110404,20110710,0,0,0,0,0,1,0
1229990,20110404,20110710,0,0,0,0,0,1,0
1229997,20110404,20110710,0,0,0,0,0,1,0
1229996,20110404,20110710,0,0,0,0,0,1,0
1229995,20110404,20110710,0,0,0,0,0,1,0
1229994,20110404,20110710,0,0,0,0,0,1,0
1261603,20110711,20111002,0,0,0,0,0,1,0
1261602,20110711,20111002,0,0,0,0,0,1,0
1229999,20110404,20110710,0,0,0,0,0,1,0
1229998,20110404,20110710,0,0,0,0,0,1,0
1261607,20110711,20111002,0,0,0,0,0,1,0
1261606,20110711,20111002,0,0,0,0,0,1,0
1261605,20110711,20111002,0,0,0,0,0,1,0
1261604,20110711,20111002,0,0,0,0,0,1,0
1258748,20110711,20111002,0,0,0,0,0,1,0
1261581,20110711,20111002,0,0,0,0,0,1,0
1258015,20110711,20111002,0,0,0,0,0,0,1
1260812,20110711,20111002,1,1,1,1,1,0,0
1288773,20110711,20111002,0,0,0,0,0,1,0
1232597,20110404,20110710,0,0,0,0,0,1,0
1232596,20110404,20110710,0,0,0,0,0,1,0
1232595,20110404,20110710,0,0,0,0,0,1,0
1232594,20110404,20110710,0,0,0,0,0,1,0
1232593,20110404,20110710,0,0,0,0,0,1,0
1232592,20110404,20110710,0,0,0,0,0,1,0
1232591,20110404,20110710,0,0,0,0,0,1,0
1232590,20110404,20110710,0,0,0,0,0,1,0
1260058,20110711,20111002,0,0,0,0,0,1,0
1232599,20110404,20110710,0,0,0,0,0,1,0
1232598,20110404,20110710,0,0,0,0,0,1,0
1231710,20110404,20110710,0,0,0,0,0,1,0
1231711,20110404,20110710,0,0,0,0,0,1,0
1231712,20110404,20110710,0,0,0,0,0,1,0
1231713,20110404,20110710,0,0,0,0,0,1,0
1231714,20110404,20110710,0,0,0,0,0,0,1
1231715,20110404,20110710,0,0,0,0,0,0,1
1231716,20110404,20110710,0,0,0,0,0,0,1
1231717,20110404,20110710,0,0,0,0,0,0,1
1231718,20110404,20110710,0,0,0,0,0,0,1
1231719,20110404,20110710,0,0,0,0,0,0,1
1288536,20110711,20111002,1,1,1,1,1,0,0
1288537,20110711,20111002,1,1,1,1,1,0,0
1258126,20110711,20111002,1,1,1,1,1,0,0
1288247,20110711,20111002,1,1,1,1,1,0,0
1258124,20110711,20111002,1,1,1,1,1,0,0
1288245,20110711,20111002,1,1,1,1,1,0,0
1230991,20110404,20110710,0,0,0,0,0,1,0
1230990,20110404,20110710,0,0,0,0,0,1,0
1230993,20110404,20110710,0,0,0,0,0,1,0
1230992,20110404,20110710,0,0,0,0,0,1,0
1230995,20110404,20110710,0,0,0,0,0,1,0
1230994,20110404,20110710,0,0,0,0,0,1,0
1230449,20110404,20110710,1,1,1,1,1,0,0
1230996,20110404,20110710,0,0,0,0,0,1,0
1230999,20110404,20110710,0,0,0,0,0,1,0
1230998,20110404,20110710,0,0,0,0,0,1,0
1230445,20110404,20110710,1,1,1,1,1,0,0
1230444,20110404,20110710,1,1,1,1,1,0,0
1230443,20110404,20110710,1,1,1,1,1,0,0
1230442,20110404,20110710,1,1,1,1,1,0,0
1230441,20110404,20110710,1,1,1,1,1,0,0
1230440,20110404,20110710,1,1,1,1,1,0,0
1232621,20110404,20110710,0,0,0,0,0,1,0
1232620,20110404,20110710,0,0,0,0,0,1,0
1232623,20110404,20110710,0,0,0,0,0,1,0
1232622,20110404,20110710,0,0,0,0,0,1,0
1232625,20110404,20110710,0,0,0,0,0,1,0
1232624,20110404,20110710,0,0,0,0,0,1,0
1232627,20110404,20110710,0,0,0,0,0,1,0
1232626,20110404,20110710,0,0,0,0,0,1,0
1232629,20110404,20110710,0,0,0,0,0,1,0
1232628,20110404,20110710,0,0,0,0,0,1,0
1264387,20110711,20111002,0,0,0,0,0,0,1
1262008,20110711,20111002,0,0,0,0,0,0,1
1288130,20110711,20111002,0,0,0,0,0,1,0
1260897,20110711,20111002,0,0,0,0,0,1,0
1260896,20110711,20111002,0,0,0,0,0,1,0
1260891,20110711,20111002,0,0,0,0,0,1,0
1260890,20110711,20111002,0,0,0,0,0,1,0
1260893,20110711,20111002,0,0,0,0,0,1,0
1288131,20110711,20111002,0,0,0,0,0,1,0
1262000,20110711,20111002,0,0,0,0,0,0,1
1262001,20110711,20111002,0,0,0,0,0,0,1
1262002,20110711,20111002,0,0,0,0,0,0,1
1262003,20110711,20111002,0,0,0,0,0,0,1
1262004,20110711,20111002,0,0,0,0,0,0,1
1288132,20110711,20111002,0,0,0,0,0,1,0
1262006,20110711,20111002,0,0,0,0,0,0,1
1262007,20110711,20111002,0,0,0,0,0,0,1
1258011,20110711,20111002,0,0,0,0,0,1,0
1288133,20110711,20111002,0,0,0,0,0,1,0
1264383,20110711,20111002,0,0,0,0,0,0,1
1231828,20110404,20110710,1,1,1,1,1,0,0
1231829,20110404,20110710,1,1,1,1,1,0,0
1231826,20110404,20110710,1,1,1,1,1,0,0
1231827,20110404,20110710,1,1,1,1,1,0,0
1231824,20110404,20110710,1,1,1,1,1,0,0
1231825,20110404,20110710,1,1,1,1,1,0,0
1231822,20110404,20110710,1,1,1,1,1,0,0
1231823,20110404,20110710,1,1,1,1,1,0,0
1231820,20110404,20110710,1,1,1,1,1,0,0
1231821,20110404,20110710,1,1,1,1,1,0,0
1230199,20110404,20110710,1,1,1,1,1,0,0
1230198,20110404,20110710,1,1,1,1,1,0,0
1230669,20110404,20110710,1,1,1,1,1,0,0
1230668,20110404,20110710,1,1,1,1,1,0,0
1288136,20110711,20111002,0,0,0,0,0,1,0
1230663,20110404,20110710,1,1,1,1,1,0,0
1230662,20110404,20110710,1,1,1,1,1,0,0
1230661,20110404,20110710,1,1,1,1,1,0,0
